code,date,comments,likes,caption,image
9Ougm5x0W9,1445710670,10,167,"S akými knihami trávite víkend vy? 😊 Mimochodom momentálne prikladáme k objednávkam takýto parádny čaj, ale odporúčame poponáhľať sa, jeho zásoby sú obmedzené! 😉 #martinussk #viaccasunacitanie #kniha #knihy",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12107453_992624407462215_327990180_n.jpg?ig_cache_key=MTEwMzAyMzUwOTY4NjY2NjY4NQ%3D%3D.2
9Lj1f3x0cP,1445604411,11,296,Včera sme otvorili naše najnovšie kníhkupectvo. Nachádza sa v Poprade v OC FORUM a nájdete v ňom aj našu kaviareň @foxfordcafe #martinussk #foxfordcafe Tešíme sa na vás! 😊 #knihy #poprad #tatry #knihkupectvopodtatrami #kavaknihykolace,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c180.0.720.720/12135161_970563326342491_996925891_n.jpg?ig_cache_key=MTEwMjEzMjE0MTgwNDE3NzE2Nw%3D%3D.2.c
9LDuIQx0d8,1445587573,0,146,"Trocha slnka by sa na víkend zišlo, že? Skúste toto Slnko od @slovartbooklab pre fanúšikov young adult literatúry. Ak ste čítali Kam zmizla Aljaška od Johna Greena, tak toto musíte mať! #tipnaknihu #pravecitam #knihy #martinussk #idevikend #viaccasunacitanie #slovartbooklab",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11917807_912649712137634_2133183385_n.jpg?ig_cache_key=MTEwMTk5MDg5NzkyOTExMTQyMA%3D%3D.2
9HA2IiR0Yc,1445451848,5,356,Aj vy to tak máte? 😊#knihy #martinussk #bookstagram #books #bookstore #somanybookssolittletime #vnasomkancli,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12107599_829986373787130_599290703_n.jpg?ig_cache_key=MTEwMDg1MjM1MzkzMjE1MDMwMA%3D%3D.2
9D2sSqx0am,1445345861,0,110,"Ako správni knihomoli, aj my milujeme knihy o knihách! A práve jedna taká nedávno vyšla vo vydavateľstve @slovart_vyd Nevieme síce, čo si o nej myslí Edgar, ale my odporúčame! 😄 #knihy #tipnaknihu #martinussk #slovart #knihyoknihach",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12135418_522217184608192_119568832_n.jpg?ig_cache_key=MTA5OTk2MzI3MjIyMjE2NDY0Ng%3D%3D.2
9A1rS2R0bI,1445244666,4,204,"Román, ktorý získal Pulitzerovu cenu 2015 je už preložený do češtiny a dostupný aj u nás #tipnaknihu #knihy #martinussk #pulitzerprize",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12106266_852965304820180_1605096331_n.jpg?ig_cache_key=MTA5OTExNDM4MDcxODk4Mjg1Ng%3D%3D.2
8-8nIgR0QG,1445181193,0,79,"Peter Breiner žije už roky v New Yorku, no v týchto dňoch je výnimočne na Slovensku. My sme to využili a pozvali ho do našich kníhkupectiev v Bratislave a Košiciach, aby tam predstavil svoju knihu Iný glóbus nemáte? z @slovart_vyd #besedyvmartinuse #tipnaknihu #knihy #slovart #martinussk #peterbreiner #rudirus",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12107541_1670840799795417_531475781_n.jpg?ig_cache_key=MTA5ODU4MTkzMTEwNjcxNDYzMA%3D%3D.2
8784l_x0TD,1445080672,3,202,A ako víkendujete vy? 📚☕️🍰 #viacasunacitanie #knihy #martinussk #vikend #malinovybrownie,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e35/12135229_906119136139478_1825267445_n.jpg?ig_cache_key=MTA5NzczODcwNjA3NDY4MjU2Mw%3D%3D.2
87qLwZR0Xi,1445070868,2,71,Už ste čítali knihu Vtedy v Lošonci od Petra Balka? Peter za ňu získal cenu čitateľov Anasoft litera a predstavil ju aj v našom bratislavskom kníhkupectve. Odporúčame! #tipnaknihu #knihy #martinussk #besedyvmartinuse #peterbalko #anasoftlitera #kkbagala #jurajslesar,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e35/11881743_1511477879165527_1783128606_n.jpg?ig_cache_key=MTA5NzY1NjQ2MDAyNjI2NzEwNg%3D%3D.2
85a_8ex0WU,1444995798,0,113,"Trocha psycha na víkend? Drsný triler o hudbe a umení, fanatizme, nenávisti, láske a pomste od autorov bestselleru Havranie dievča. #tipnaknihu #knihy #martinussk #severskekrimi",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12135380_178531655822862_1797228984_n.jpg?ig_cache_key=MTA5NzAyNjcyNzcxODYzNDkwMA%3D%3D.2
83io4Gx0TK,1444932695,4,113,"Naša kolegyňa Evka sa rozhodla overiť si, či je dôležitejšie mať Filipa alebo sa stačí spoľahnúť, že každý má Igora. A akú knihu dnes čítate vy? 😊📚📖 #martinus #martinussk #knihy #kniha #citam #dnescitam #tipnaknihu",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12080646_1648534762069105_2112600972_n.jpg?ig_cache_key=MTA5NjQ5NzM3Njg5MTcxNjgxMA%3D%3D.2
82lUeNx0Wc,1444900546,2,197,"Cícerová je nevinná!  V Martinus.sk sa snažíme robiť všetko poctivo a zodpovedne a veľmi si vážime spoločnosti, ktoré k podnikaniu pristupujú rovnako. Za takú firmu považujeme aj neprávom obvinenú firmu Alfa Bio. Možno si ešte pamätáte kauzu, ktorá sa prehnala médiami o údajnej otrave cícerovou nátierkou od tejto slovenskej firmy. Napriek tomu, že podozrenie sa nepotvrdilo a Alfa Bio stále deklarovala bezpečnosť svojich výrobkov, predaje jej prudklo poklesli a hrozí jej prepúšťanie. 
Je to skvelý prípad toho, ako rýchlo a jednoducho dokáže neoverená fáma zničiť povesť jednej firmy a značky. Firma Alfa Bio je rodinná firma, ktorá sa snaží robiť svoj biznis poctivo, bola dokonca nominovaná na cenu za zodpovedné podnikanie Via Bona. Rozhodli sme sa pomôcť jej symbolickým gestom, v ktorom budeme ponúkať vo Foxforde jej cícerovú nátierku s našim chlebíkom za priateľskú cenu 2 eurá. Nájdete v každom dobrom Foxforde. 
PS: A keď sme pri tej nevinnosti - určite si prečítajte Múzem nevinnosti od Orhama Pamuka. S témou to síce nijak nesúvisí, ale je to super kniha! 😊

#martinus #martinussk #foxford #alfabio #lunter #cicerova #podpora #kniha #knihy #tipnaknihu",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c163.0.753.753/12142482_786080658187117_1108908349_n.jpg?ig_cache_key=MTA5NjIyNzY5Mzg2NTE1ODA0NA%3D%3D.2.c
80Uz_cR0fO,1444824782,0,137,Na dnešný daždivý deň by to chcelo túto kombináciu! #knihy #kavaknihakolac #martinussk #slovart #tipnaknihu,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10953897_697731690363290_946438373_n.jpg?ig_cache_key=MTA5NTU5MjE0MzEwMTU3NzE2Ng%3D%3D.2
8z7m52x0eE,1444811568,6,184,"A opäť niečo pre fanúšikov Harryho Pottera: nové, ilustrované vydanie, ktoré by mal mať v zbierke každý správny fanúšik 😄📚 #harrypotter #harrypotterforever #knihy #martinussk #ikar",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e35/12142424_1031447033553347_434416064_n.jpg?ig_cache_key=MTA5NTQ4MTI5MjU4Nzc0NzIwNA%3D%3D.2
8yToPxR0Q_,1444757053,4,104,Braňo Jobus a jeho čitatelia v našej Škode 1203 v bratislavskom Cubicone. Presne tam totiž každý mesiac číta deťom samotný autor a každú sobotu robievame detské kútiky! #knihy #martinussk #besedyvmartinuse #branojobus #slovart,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e35/12132882_1656301054648617_1519624048_n.jpg?ig_cache_key=MTA5NTAyMzk4ODAwMDExMzcyNw%3D%3D.2
8x2P5iR0Xo,1444741649,0,107,"Free bugs, len u našich programátorov! 💻 #martinussk #vnasomkancli #makame #nasiprogramatorisuvtipni",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12142353_817671718345546_1301752595_n.jpg?ig_cache_key=MTA5NDg5NDc3MTUwOTg3MjEwNA%3D%3D.2
8uu9LSR0b7,1444637162,1,149,"Jedinečný nórsky triler Cestujem sama má všetko, čo čitateľ v dobrom príbehu očakáva. Ak si ho teraz u nás kúpite (alebo inú knihu od Ikaru) môžete vyhrať zaujímavé ceny v našej jesennej súťaži! Viac info tu: www.martinus.sk/rozpravka/ #martinussk #ikar #sutaz #dlhysirokybystrozraky",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12093247_861162240664459_931491688_n.jpg?ig_cache_key=MTA5NDAxODI3MzY0MzAyMjA3NQ%3D%3D.2
8qD8E6x0SP,1444480391,2,223,A ako trávite víkend vy? 📚#knihy #martinussk #viaccasunacitanie,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11917877_429205947269367_1267446596_n.jpg?ig_cache_key=MTA5MjcwMzE4MjE4MDAwOTEwMw%3D%3D.2
8nP3kRx0ac,1444385982,1,156,"Kristína Farkašová, známa ako @kolacova má knihu! Kto čítal predtým jej blog, ten vie, že má bežať do kníhkupectva (alebo na náš web) a kúpiť si ju! #kristinafarkasova #knihy #ikar #martinussk #bestseller",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12139790_701492296649237_1107510_n.jpg?ig_cache_key=MTA5MTkxMTIyMzg4MjQ5OTc0MA%3D%3D.2
8lmiScR0Yy,1444330758,1,95,Náš drsný kolega Maťko sa už nevie dočkať návštevy autorov najdrsnejších severských trilerov! Cilla a Rolf Börjlindovci v našom bratislavskom kníhkupectve už 5. novembra o 18:00. Srdečne pozývame! 😊 #martinus #martinussk #knihy #kniha #akcia #pozvanka #beseda,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12107530_465946346918389_449200429_n.jpg?ig_cache_key=MTA5MTQ0Nzk2NjczODYzMDE5NA%3D%3D.2
8i4Uh5x0Ui,1444239419,5,122,"Tak čo, páči sa vám viac pôvodná obálka Marťana alebo nová, filmová? Nech je to už ako chce, nezabudnite, že máte poslednú šancu zapojiť sa do našej súťaže o lákavé ceny. Nájdete ju tu: http://citam.sk/martan-sutaz #martinus #martinussk #sutaz #martan #knihajelepsia #alevofilmejemattdamon #oplatisaoboje #ktonehranevyhra",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12070685_446723345513876_889535488_n.jpg?ig_cache_key=MTA5MDY4MTc2MTE3NDA3ODc1NA%3D%3D.2
8c1T6Yx0Zz,1444036515,4,107,Zaujímavé čítanie z  @vydavatelstvo_absynt Autorku privítame 22. októbra v našom bratislavskom kníhkupectve na Obchodnej :) #knihy #martinussk #vydavatelstvoabsynt #novinka #besedyvmartinuse,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12105224_1488374041458592_369460008_n.jpg?ig_cache_key=MTA4ODk3OTY3NDc0NDcwMjU3OQ%3D%3D.2
8arzPYR0S3,1443964419,3,147,Fantasy Řeky Londýna od @argo.cz vyzerá naozaj zaujímavo! #knihy #martinussk #nakladatelstviargo,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12145024_773240812798253_469286963_n.jpg?ig_cache_key=MTA4ODM3NDg5NzE3MDEzODI5NQ%3D%3D.2
8YcL5UR0TB,1443889124,2,123,"Dievča vo vlaku je bestseller, ktorý čítali už milióny knihomoľov po celom svete. Čítali ste? Čo na to hovoríte? #knihy #martinussk #slovart #vikend #viaccasunacitanie #dievcavovlaku #girlonthetrain",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12081142_1643995099221526_1336805368_n.jpg?ig_cache_key=MTA4Nzc0MzI3Mjc3MDAyODczNw%3D%3D.2
8XhSM3x0Wv,1443858243,0,94,"Absolútna novinka, práve teraz v kinách aj v kníhkupectvách. Videli ste, čítali ste? #knihy #hvorecky #wilsonov #dokinanatanupauhofovu",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12093645_1045281178845335_1758660939_n.jpg?ig_cache_key=MTA4NzQ4NDIyMTMzOTQyMDA3OQ%3D%3D.2
8VPdYGx0RP,1443781788,0,81,"Sľúbili sme fotku z krstu. Takto včera kapela Majster Kat obesila novú knihu Juraja Červenáka, ktorú vydal @slovart_vyd #knihy #martinussk #jurajcervenak #rudirus #obesilismeknihu #aleprezilato #besedyvmartinuse",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12132955_1506173439693698_782357403_n.jpg?ig_cache_key=MTA4Njg0Mjg3NDUyNTg2MDk0Mw%3D%3D.2
8U8zUWR0c3,1443772006,0,161,"Niečo pre fanúšikov Harryho Pottera. Novinka Harry Potter - tvory a netvory je unikátna encyklopédia, kde nájdete domácich škriatkov, dementorov aj poštové sovy! #harrypotter #knihy #martinussk #generaciaharryhopottera #slovart",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12093841_179694682365232_1409549045_n.jpg?ig_cache_key=MTA4Njc2MDgxOTQzNTcxODQ1NQ%3D%3D.2
8TXUDSx0TM,1443718797,0,81,"Bratislavský Martinus praská vo švíkoch! Ako vždy keď Juraj Červenák predstavuje novú knihu. 😀 Tentoraz Ohnivé znamenie, vynikajúcu historickú detektívku z Bratislavy.
PS: Chcete aj fotku krstu obesením? 😈 #tipnaknihu #martinussk #Bratislava #besedyvmartinuse",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/11875290_542314429258848_580706819_n.jpg?ig_cache_key=MTA4NjMxNDQ2ODEyMTk4NjI1Mg%3D%3D.2.c
8TB4ZXR0Zs,1443707560,0,96,"Dnes je medzinárodný deň kávy, takže povinná príloha ku knihe je jasná, však? 😀 #kniha #knihy #martinus #martinussk #kava",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e35/c236.0.608.608/11910004_1007483929302382_1530985581_n.jpg?ig_cache_key=MTA4NjIyMDIwODY5NzcyMjQ3Ng%3D%3D.2.c
8QyUKsx0Yg,1443632291,5,77,"Aktualizácia: Akcia sa už síce skončila, ale využilo ju naozaj mnoho z vás, tak snáď sme aspoň trochu potešili. 😇 Ešte raz ďakujeme, že ste takí skvelí! 😊 #martinus #martinussk #knihy #kniha #akcia #dnescitam",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c73.0.754.754/11325980_1155030281191737_1143222337_n.jpg?ig_cache_key=MTA4NTU4ODc5ODQwMDA1NDgxNg%3D%3D.2.c
8NYc8mx0SS,1443518068,2,238,Aj vy ste našli ďalšie využitie pre naše kartóny? 😀😺,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11918067_893647700711082_2093584290_n.jpg?ig_cache_key=MTA4NDYzMDYyNzYwMjg3NTUzOA%3D%3D.2
8Lc_itR0Tv,1443453339,4,237,"Vymaľovánkami ešte stále žijú nielen naši zákazníci, ale aj my! #vymalovankypredospelych #najlepsirelax",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11875545_907774562644800_894427351_n.jpg?ig_cache_key=MTA4NDA4NzY0NzIwODk0ODk3NQ%3D%3D.2
8Ks4-Ix0dn,1443428120,0,54,Rudi Rus na besede s Ballom v našom bratislavskom kníhkupectve. Tento týždeň ho čaká Jakub Ursiny a krst novej knihy od Juraja Červenáka. Viac info o našich eventoch vždy nájdete na www.martinus.sk/besedy #besedyvmartinuse #rudirus #balla #kkbagala #knihy,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11881831_1641487816108086_1984287307_n.jpg?ig_cache_key=MTA4Mzg3NjA4OTM5MjQ4MjE1MQ%3D%3D.2
8C96uCx0YV,1443168611,0,144,"Víkendové počasie vyzerá dosť temne, chcelo by to aj nejakú temnú knihu. Odporúčame napríklad novinku z Premedie, ktorá vyšla konečne aj v slovenčine. My deti zo stanice ZOO je kultová kniha, ktorú by mal mať doma každý. #knihy #premedia #martinus",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11939623_1631399803796646_323352382_n.jpg?ig_cache_key=MTA4MTY5OTE3NjUyNzkwNjMyNQ%3D%3D.2
8AFDapx0VC,1443071689,0,122,"Včera sa vyhlasovali víťazi Anasoft Litera. Vyhrala to Verona Šikulová, cenu čitateľov získal Peter Balko, ktorého 13. októbra privítame v našom kníhkupectve na Obchodnej. #knihy #slovart #kkbagala #anasoftlitera #sikulova #balko",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11351866_1666027980349455_1106092382_n.jpg?ig_cache_key=MTA4MDg4NjEzNTU3ODExNzQ0Mg%3D%3D.2
7-X88px0YI,1443014489,0,73,"Kto chce balík kníh od Ikaru v hodnote 50 eur, ten nech navštívi stránku http://citam.sk/5evanjelium Držíme palce! 😊 #kniha #knihy #sutaz #martinus #martinussk #knihobeznik #dnescitam #citam",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11939331_499847610170575_1392887704_n.jpg?ig_cache_key=MTA4MDQwNjMwMzk3OTI5MjE2OA%3D%3D.2
77YvRIx0TP,1442914238,2,107,V našom bratislavskom kníhkupectve sa dejú veci! Minulý týždeň čítal Robo Roth z knihy Inak sa mám fajn a zajtra u nás hrá Puding pani Elvisovej. Tak príďte! 😊🎤 #kniha #knihy #ppe #knihkupectvo #pozvanka #nebertefrajerkunarotha #besedyvmartinuse,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11899531_1632247250397936_875202556_n.jpg?ig_cache_key=MTA3OTU2NTMzNzAxNzkyNjg2Mw%3D%3D.2
742NY4R0U6,1442829026,1,113,"Kto by to bol povedal, že tento milý usmievavý pán už veľa rokov spôsobuje nespavosť a strach generáciam čitateľov :) Všetko najlepšie k dnešným narodeninám, pán Stephen King! #knihy #stephenking #happybirthday",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11311496_986228241398269_24741790_n.jpg?ig_cache_key=MTA3ODg1MDUyNTMzNDAyOTYyNg%3D%3D.2
72ZzERx0X9,1442747021,1,144,Dajte si k nedeľnej káve dobrú knižku. Napríklad tohto Eca od @slovart_vyd #slovart #knihy #foxfordcafe #umbertoeco,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11910509_1190089347684981_1084068384_n.jpg?ig_cache_key=MTA3ODE2MjYyMTI1MTE0MzE2NQ%3D%3D.2
7zRuT1x0RP,1442642125,20,208,Je tu víkend a s ním aj #viaccasunacitanie :) S ktorou knihou ho strávite?,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11934606_169942483343139_1033886109_n.jpg?ig_cache_key=MTA3NzI4MjY4NTA2MTY0NTM5MQ%3D%3D.2
7x-HiuR0QH,1442598291,7,47,Chcete si spríjemniť najbližšieho polroka? Tak šup šup na www.martinus.sk/predplatne 🙏 😎 #kniznepredplatne #knihy #kniha #martinus #najlepsidarcek #ajpreseba,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e35/c257.0.565.565/11850100_164242897247273_1170364555_n.jpg?ig_cache_key=MTA3NjkxNDk4MzEyMTkyOTIyMw%3D%3D.2.c
7DF1gmx0em,1441025280,2,128,"Dnes oslavujeme Deň neprečítaných kníh spoločne s @martinus_cz a vzácne sme sa zhodli na knihe, ktorú dnes budeme čítať. 😊 #dnk #dnk2015 #dnescitam #martinus",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11931206_1602713283323374_1116037060_n.jpg?ig_cache_key=MTA2MzcxOTYwNDM2NDcyNDEzNA%3D%3D.2
4ZFoL3R0br,1435320917,4,88,"Nikde neoceníte e-knihy tak ako na cestách. A preto vám ich až do nedele ponúkame s cenami už od 1,90 eur! Tak neváhajte! 😉 #kniha #knihy #martinus #ekniha #akcia #citam",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11386474_1690106094543937_1009908613_n.jpg?ig_cache_key=MTAxNTg2Nzk0MjY5ODk2MDYxOQ%3D%3D.2
3eSTlYR0RK,1433347852,4,132,"Už vieme, ktoré tituly vyhrali anketu Kniha roka 2014! Kompletné výsledky nájdete na našom blogu. Víťazovia potešili alebo prekvapili? ☺ #kniha #knihy #kniharoka #martinus #anketa",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11380885_1663453030545304_365802534_n.jpg?ig_cache_key=OTk5MzE2Njc3OTY1ODU3ODY2.2
3YcmkTR0V7,1433151924,1,112,"Deň detí oslavujeme zľavou 25% na všetky detské knihy a ďalšími zľavami na hry, detské filmy a stavebnice. Heslo dňa: Rozprávka je najlepší darček! 😀 #kniha #dendeti #mama #deti #zlava #kids #kid #knihy #martinus",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11374722_1436380413335258_731699057_n.jpg?ig_cache_key=OTk3NjczMTEzMDgzMTM1MzU1.2
3V39xdR0W3,1433065607,11,95,Tak schválne - pochváľte sa svojím prehľadom! :-) Ktorá kniha mala vo svojom prvom slovenskom vydaní takýto obrázok na obálke? Čítali ste ju? Páčila sa? #kniha #knihy #martinus #tipnaknihu #kniznahadanka #citam #dnescitam #pekneknihy,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11355933_730242220432090_534877700_n.jpg?ig_cache_key=OTk2OTQ5MDMwMDgzMTg0MDU1.2
3Td_lax0Q2,1432984881,1,96,"Ak si chcete zahrať vo filme na motívy Červeného kapitána od Dominika Dána, tak máte poslednú šancu zapojiť sa do sútaže! 😉 #kniha #knihy #martinus #sutaz #film #hollywoodvola",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11378573_1442661199370708_1051095180_n.jpg?ig_cache_key=OTk2MjcxODU1NDMyNTgyMTk4.2
3QbsPjR0f3,1432883011,0,96,"Na Martinus.sk oslavujeme Deň detí už (od) dnes! A to zľavami na všetko, čo majú deti rady. Takže ak máte nejaké v rodine alebo sa tak ešte stále cítite vy, šup šup k nám urobiť (si) radosť! :-) #martinus #knihy #kniha #dendeti #mama #deti #zlava #kids #kid",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11377589_1582857785297546_1507784147_n.jpg?ig_cache_key=OTk1NDE3MzA1MjU5NjU3MjA3.2
3ONBuRx0TH,1432808214,7,142,A takúto záložku už máte? :-) #martinus #kniha #knihy #citanie #zalozka #zbieramzalozky,https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11370992_1478156472475688_1662916246_n.jpg?ig_cache_key=OTk0Nzg5ODYwNzA5OTc1MjM5.2
3JUeNex0aH,1432644345,0,55,"Ak chcete vedieť, kto sa stal výhercom v našej oslave Uterákového dňa, tak pozrite na náš blog. Výhercom stopárskeho uteráku gratulujeme! ☺ #towelday #uterakovyden #martinus",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11356806_1672283772995277_1528499316_n.jpg?ig_cache_key=OTkzNDE1MjI5ODAxNDQ5MDk1.2
3G4XOvx0dT,1432562499,0,96,"Intenzívne pracujeme a zároveň intenzívne oslavujeme #towelday! A ak chcete aj vy taký štýlový uterák ako majú naši Martinusáci, tak sa pridajte! 🙌 Viac info na našom blogu.",https://scontent-fra3-1.cdninstagram.com/t51.2885-15/e15/11333436_801661583263117_1634684566_n.jpg?ig_cache_key=OTkyNzI4NjU0ODY4MzM0NDE5.2
